8041;10780
8062;10799
8022;10769
8041;10785
8029;10770
7968;10694
7981;10724
8033;10781
8056;10801
7997;10743
8029;10773
8007;10740
8040;10802
8060;10808
8083;10841
8045;10773
8096;10853
8088;10837
8086;10834
8034;10773
7986;10718
8106;10863
8022;10774
8112;10862
8049;10798
8034;10773
8085;10840
7970;10701
7980;10709
8016;10755
8051;10810
8081;10824
8067;10819
8091;10826
8072;10819
8034;10762
8015;10745
8061;10803
8054;10791
8007;10745
7992;10730
8089;10810
8085;10825
8082;10824
8089;10833
8024;10764
7967;10694
8054;10804
8090;10842
8009;10750
8109;10863
8038;10777
8015;10755
8027;10778
8035;10782
8030;10754
8119;10875
8045;10779
8037;10798
8053;10792
8004;10750
8076;10830
8076;10805
8089;10841
8012;10754
8023;10768
8027;10769
8074;10822
8003;10730
8061;10799
8034;10768
8038;10796
8035;10778
8000;10726
8004;10739
8046;10789
8071;10804
8028;10768
8055;10795
8061;10805
8104;10853
8084;10836
8110;10851
8006;10758
8096;10848
8079;10825
8042;10799
8052;10803
8086;10842
8065;10809
8028;10766
8003;10744
8056;10806
8004;10734
8041;10791
7997;10748
8130;10872
8052;10795
8076;10814
8122;10882
