6750;15552
6715;15552
6732;15552
6719;15552
6706;15552
6697;15552
6742;15552
6709;15552
6715;15552
6712;15552
6716;15552
6728;15552
6705;15552
6722;15552
6754;15552
6699;15552
6712;15552
6689;15552
6698;15552
6731;15552
6723;15552
6735;15552
6724;15552
6710;15552
6719;15552
6724;15552
6756;15552
6727;15552
6722;15552
6719;15552
6707;15552
6732;15552
6735;15552
6683;15552
6710;15552
6721;15552
6730;15552
6700;15552
6739;15552
6721;15552
6719;15552
6727;15552
6744;15552
6753;15552
6745;15552
6676;15552
6708;15552
6713;15552
6746;15552
6737;15552
6700;15552
6731;15552
6751;15552
6735;15552
6705;15552
6727;15552
6703;15552
6697;15552
6693;15552
6731;15552
6746;15552
6737;15552
6702;15552
6733;15552
6694;15552
6721;15552
6711;15552
6718;15552
6743;15552
6738;15552
6726;15552
6720;15552
6721;15552
6748;15552
6710;15552
6746;15552
6721;15552
6645;15552
6717;15552
6731;15552
6708;15552
6712;15552
6749;15552
6716;15552
6719;15552
6722;15552
6722;15552
6713;15552
6704;15552
6717;15552
6691;15552
6715;15552
6724;15552
6714;15552
6740;15552
6704;15552
6762;15552
6745;15552
6708;15552
6723;15552
